InSeason,SeasonNumber,ApostleNumber,ApostleName,BirthDate,CallDate,DeathDate,CoverageStartDate,CoverageEndDate,ApostlePortraitURL,StoryImageURL,StoryDate,StoryDescription,ThreadReaderURL,ThreadLink
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-03,Comforted against the threat of a mob (Part 1),https://threadreaderapp.com/thread/1720441098387218808.html,https://twitter.com/actsofapostles_/status/1720441098387218808
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-04,Joseph Standing shot by the mob (Part 2),https://threadreaderapp.com/thread/1720902229648118089.html,https://twitter.com/actsofapostles_/status/1720902229648118089
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-05,A mob aquitted of Joseph's murder (Part 3),https://threadreaderapp.com/thread/1721188427318833546.html,https://twitter.com/actsofapostles_/status/1721188427318833546
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-07,Begging his wife to testify against him,https://threadreaderapp.com/thread/1721687783826497807.html,https://twitter.com/actsofapostles_/status/1721687783826497807
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-17,Assigned for a day to a room with murderers,https://threadreaderapp.com/thread/1725567078944444806.html,https://twitter.com/actsofapostles_/status/1725567078944444806
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-18,A stake president without employment prospects,https://threadreaderapp.com/thread/1725961332116382141.html,https://twitter.com/actsofapostles_/status/1725961332116382141
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-19,Called as an apostle by Lorenzo Snow,https://threadreaderapp.com/thread/1726271857790521823.html,https://twitter.com/actsofapostles_/status/1726271857790521823
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-20,Dreaming of dodging Joseph F. Smith,https://threadreaderapp.com/thread/1726663323754852599.html,https://twitter.com/actsofapostles_/status/1726663323754852599
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-21,"Meeting with 5,000 in defiance of the mob",https://threadreaderapp.com/thread/1726975143879299373.html,https://twitter.com/actsofapostles_/status/1726975143879299373
0,3,40,Rudger Clawson,1857-03-12,1901-10-10,1943-06-21,2023-10-31,2023-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rudgerclawson.gif/240px-Rudgerclawson.gif,No Image,2023-11-22,42 years as an apostle,https://threadreaderapp.com/thread/1727415589583602016.html,https://twitter.com/actsofapostles_/status/1727415589583602016
0,4,45,George F. Richards,1861-02-23,1906-04-09,1950-08-08,2023-11-23,2023-12-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/George_F._Richards_1920.jpg/240px-George_F._Richards_1920.jpg,No Image,2023-11-26,An introduction to George F. Richards,https://threadreaderapp.com/thread/1728813584875200944.html,https://twitter.com/actsofapostles_/status/1728813584875200944
0,4,45,George F. Richards,1861-02-23,1906-04-09,1950-08-08,2023-11-23,2023-12-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/George_F._Richards_1920.jpg/240px-George_F._Richards_1920.jpg,No Image,2023-11-28,Fixing up the bed on the day of their wedding,https://threadreaderapp.com/thread/1729522200699634046.html,https://twitter.com/actsofapostles_/status/1729522200699634046
0,4,45,George F. Richards,1861-02-23,1906-04-09,1950-08-08,2023-11-23,2023-12-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/George_F._Richards_1920.jpg/240px-George_F._Richards_1920.jpg,No Image,2023-11-29,"""If he wants the mill, get out and give it to him.""",https://threadreaderapp.com/thread/1729865661068071083.html,https://twitter.com/actsofapostles_/status/1729865661068071083
0,4,45,George F. Richards,1861-02-23,1906-04-09,1950-08-08,2023-11-23,2023-12-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/George_F._Richards_1920.jpg/240px-George_F._Richards_1920.jpg,No Image,2023-11-30,Sacrificing to protect the Sabbath Day,https://threadreaderapp.com/thread/1730233896736862567.html,https://twitter.com/actsofapostles_/status/1730233896736862567
0,4,45,George F. Richards,1861-02-23,1906-04-09,1950-08-08,2023-11-23,2023-12-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/George_F._Richards_1920.jpg/240px-George_F._Richards_1920.jpg,No Image,2023-12-01,A well-practiced giver of blessings,https://threadreaderapp.com/thread/1730597423695942101.html,https://twitter.com/actsofapostles_/status/1730597423695942101
0,4,45,George F. Richards,1861-02-23,1906-04-09,1950-08-08,2023-11-23,2023-12-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/George_F._Richards_1920.jpg/240px-George_F._Richards_1920.jpg,No Image,2023-12-02,Embracing Christ in a dream prior to his call,https://threadreaderapp.com/thread/1730948471493210308.html,https://twitter.com/actsofapostles_/status/1730948471493210308
0,4,45,George F. Richards,1861-02-23,1906-04-09,1950-08-08,2023-11-23,2023-12-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/George_F._Richards_1920.jpg/240px-George_F._Richards_1920.jpg,No Image,2023-12-03,"""Grandy my boy, I love you.""",https://threadreaderapp.com/thread/1731311176762712414.html,https://twitter.com/actsofapostles_/status/1731311176762712414
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-04,An introduction to Melvin J. Ballard,https://threadreaderapp.com/thread/1731678696845799747.html,https://twitter.com/actsofapostles_/status/1731678696845799747
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-06,A newspaper delivered at miraculous speed,https://threadreaderapp.com/thread/1732199576143372503.html,https://twitter.com/actsofapostles_/status/1732199576143372503
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-06,Healed as a child of promise,https://threadreaderapp.com/thread/1732481514640994354.html,https://twitter.com/actsofapostles_/status/1732481514640994354
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-07,A strong man crying for a son taken too soon,https://threadreaderapp.com/thread/1732842141616054767.html,https://twitter.com/actsofapostles_/status/1732842141616054767
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-08,Prevented from catching a train by Providence,https://threadreaderapp.com/thread/1733133239387320545.html,https://twitter.com/actsofapostles_/status/1733133239387320545
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-09,Sympathy through unwise and unjust attacks,https://threadreaderapp.com/thread/1733514077853692149.html,https://twitter.com/actsofapostles_/status/1733514077853692149
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-11,Fulfilling the dreams of a humble town,https://threadreaderapp.com/thread/1734063589374546135.html,https://twitter.com/actsofapostles_/status/1734063589374546135
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-12,Calling someone unexpected to the twelve,https://threadreaderapp.com/thread/1734580197863928291.html,https://twitter.com/actsofapostles_/status/1734580197863928291
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-12,Embraced by Christ in a dream,https://threadreaderapp.com/thread/1734381321344917941.html,https://twitter.com/actsofapostles_/status/1734381321344917941
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-13,Setting apart South America,https://threadreaderapp.com/thread/1734961271458709693.html,https://twitter.com/actsofapostles_/status/1734961271458709693
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-14,Giving a blessing on the land in Raymond,https://threadreaderapp.com/thread/1735352173884821710.html,https://twitter.com/actsofapostles_/status/1735352173884821710
0,10,53,Melvin J. Ballard,1873-02-08,1919-01-07,1939-07-30,2023-12-04,2023-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Melvin_J._Ballard.JPG/250px-Melvin_J._Ballard.JPG,No Image,2023-12-15,A final visit to Alberta,https://threadreaderapp.com/thread/1735692960778567841.html,https://twitter.com/actsofapostles_/status/1735692960778567841
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-20,A street meeting in the Canadian cold,https://threadreaderapp.com/thread/1737483325026046020.html,https://twitter.com/actsofapostles_/status/1737483325026046020
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-20,An introduction to Mark E. Petersen,https://threadreaderapp.com/thread/1737269435650715680.html,https://twitter.com/actsofapostles_/status/1737269435650715680
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-21,A Canadian woman dreams of a book,https://threadreaderapp.com/thread/1737890547791200643.html,https://twitter.com/actsofapostles_/status/1737890547791200643
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-22,Reporting on a fire with a wife in labour.,https://threadreaderapp.com/thread/1738209047583826407.html,https://twitter.com/actsofapostles_/status/1738209047583826407
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-23,The Miraculous Genealogical Car,https://threadreaderapp.com/thread/1738581438143062143.html,https://twitter.com/actsofapostles_/status/1738581438143062143
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-24,President Grant gifts a library via criticism,https://threadreaderapp.com/thread/1738987236178432354.html,https://twitter.com/actsofapostles_/status/1738987236178432354
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-27,A Great Dane called to the Twelve,https://threadreaderapp.com/thread/1740064856857067941.html,https://twitter.com/actsofapostles_/status/1740064856857067941
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-28,Prescient impressions for future stake presidents,https://threadreaderapp.com/thread/1740400531615686730.html,https://twitter.com/actsofapostles_/status/1740400531615686730
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-29,Setting apart a man too I'll to serve,https://threadreaderapp.com/thread/1740775452418130059.html,https://twitter.com/actsofapostles_/status/1740775452418130059
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-30,Saving the newspaper industry,https://threadreaderapp.com/thread/1741158545381618001.html,https://twitter.com/actsofapostles_/status/1741158545381618001
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2023-12-31,A family impacted by lifting the priesthood ban,https://threadreaderapp.com/thread/1741504340748280210.html,https://twitter.com/actsofapostles_/status/1741504340748280210
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2024-01-01,Hiding roast beef in the wrong coat,https://threadreaderapp.com/thread/1741845808654504380.html,https://twitter.com/actsofapostles_/status/1741845808654504380
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2024-01-02,A hidden supplementary choir in Tokyo,https://threadreaderapp.com/thread/1742235397214863368.html,https://twitter.com/actsofapostles_/status/1742235397214863368
0,12,64,Mark E. Petersen,1900-11-07,1944-04-20,1984-01-11,2023-12-20,2024-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Mark_E._Petersen.JPG/250px-Mark_E._Petersen.JPG,No Image,2024-01-03,Miraculous final talks at Ephesus and Mars Hill,https://threadreaderapp.com/thread/1742559279662399736.html,https://twitter.com/actsofapostles_/status/1742559279662399736
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-04,An introduction to Howard W. Hunter,https://threadreaderapp.com/thread/1742960110182490463.html,https://twitter.com/actsofapostles_/status/1742960110182490463
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-06,A reluctant and late baptism for Howard,https://threadreaderapp.com/thread/1743658454605258974.html,https://twitter.com/actsofapostles_/status/1743658454605258974
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-09,Resolving to live the Law of Tithing--just in time,https://threadreaderapp.com/thread/1744730718264332348.html,https://twitter.com/actsofapostles_/status/1744730718264332348
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-10,Giving up Hunter's Croonaders,https://threadreaderapp.com/thread/1745092485863391563.html,https://twitter.com/actsofapostles_/status/1745092485863391563
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-11,Encouraging the Aaronic priesthood,https://threadreaderapp.com/thread/1745453867872182692.html,https://twitter.com/actsofapostles_/status/1745453867872182692
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-12,An unexpected call to the Twelve,https://threadreaderapp.com/thread/1745815062483472620.html,https://twitter.com/actsofapostles_/status/1745815062483472620
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-13,Mission presidents relive the martyrdom,https://threadreaderapp.com/thread/1746258804369698952.html,https://twitter.com/actsofapostles_/status/1746258804369698952
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-14,A surprise endowment,https://threadreaderapp.com/thread/1746621734198059162.html,https://twitter.com/actsofapostles_/status/1746621734198059162
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-15,Defending the annual Primary sacrament program,https://threadreaderapp.com/thread/1746942427062255729.html,https://twitter.com/actsofapostles_/status/1746942427062255729
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-16,An apostolic brotherhood; failing to taste death,https://threadreaderapp.com/thread/1747265051940323768.html,https://twitter.com/actsofapostles_/status/1747265051940323768
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-17,A dramatic bomb threat at the Marriott Center,https://threadreaderapp.com/thread/1747625383833243849.html,https://twitter.com/actsofapostles_/status/1747625383833243849
0,2,74,Howard W. Hunter,1907-11-14,1959-10-10,1995-03-03,2024-01-04,2024-01-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Howard_W._Hunter.JPG/250px-Howard_W._Hunter.JPG,No Image,2024-01-18,Remembering President Hunter's death,https://threadreaderapp.com/thread/1748016345000919208.html,https://twitter.com/actsofapostles_/status/1748016345000919208
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-20,Three lessons from Mountain Meadows,https://threadreaderapp.com/thread/1748819461040439306.html,https://twitter.com/actsofapostles_/status/1748819461040439306
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-21,Losing his father at a young age,https://threadreaderapp.com/thread/1749071129615143161.html,https://twitter.com/actsofapostles_/status/1749071129615143161
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-22,Saving his fingers against the doctor's advice,https://threadreaderapp.com/thread/1749458380031422657.html,https://twitter.com/actsofapostles_/status/1749458380031422657
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-23,A determination to connect with Ruby,https://threadreaderapp.com/thread/1749786878545694970.html,https://twitter.com/actsofapostles_/status/1749786878545694970
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-24,Sewing up the sword slits on his uniform,https://threadreaderapp.com/thread/1750151346198823245.html,https://twitter.com/actsofapostles_/status/1750151346198823245
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-25,Giving up everything for a call to Scotland,https://threadreaderapp.com/thread/1750511195575173581.html,https://twitter.com/actsofapostles_/status/1750511195575173581
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-26,Deceipt has a worse smell than tobacco,https://threadreaderapp.com/thread/1750879597011595329.html,https://twitter.com/actsofapostles_/status/1750879597011595329
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-29,The miraculous healing of two missionaries ,https://threadreaderapp.com/thread/1752097098361938371.html,https://twitter.com/actsofapostles_/status/1752097098361938371
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-30,Unsteadyed by a call to the Twelve,https://threadreaderapp.com/thread/1752434895136460941.html,https://twitter.com/actsofapostles_/status/1752434895136460941
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-01-31,Ruby's language preparation bears fruit,https://threadreaderapp.com/thread/1752708189903315232.html,https://twitter.com/actsofapostles_/status/1752708189903315232
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-02-01,Finding the man the Lord had already selected,https://threadreaderapp.com/thread/1753069318659842256.html,https://twitter.com/actsofapostles_/status/1753069318659842256
0,9,82,David B. Haight,1906-09-02,1976-01-08,2004-07-31,2024-01-20,2024-02-03,https://d6zb2yxvzmqfc.cloudfront.net/wp-content/uploads/jpg/Haight_David-Web-compressor.jpg,No Image,2024-02-02,A more perfect knowledge of Christ's mission,https://threadreaderapp.com/thread/1753431126499336583.html,https://twitter.com/actsofapostles_/status/1753431126499336583
0,5,5,Orson Hyde,1805-01-08,1839-06-27,1878-11-28,2024-02-03,2024-02-23,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Orson_Hyde.jpg/250px-Orson_Hyde.jpg,No Image,2024-02-03,An introduction to Orson Hyde,https://threadreaderapp.com/thread/1753785212981715127.html,https://twitter.com/actsofapostles_/status/1753785212981715127
0,5,5,Orson Hyde,1805-01-08,1839-06-27,1878-11-28,2024-02-03,2024-02-23,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Orson_Hyde.jpg/250px-Orson_Hyde.jpg,No Image,2024-02-04,Bereft of mother and father,https://threadreaderapp.com/thread/1754245952704217159.html,https://twitter.com/actsofapostles_/status/1754245952704217159
0,5,5,Orson Hyde,1805-01-08,1839-06-27,1878-11-28,2024-02-03,2024-02-23,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Orson_Hyde.jpg/250px-Orson_Hyde.jpg,No Image,2024-02-05,Observing Mormonism for himself,https://threadreaderapp.com/thread/1754613291836735515.html,https://twitter.com/actsofapostles_/status/1754613291836735515
0,5,5,Orson Hyde,1805-01-08,1839-06-27,1878-11-28,2024-02-03,2024-02-23,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Orson_Hyde.jpg/250px-Orson_Hyde.jpg,No Image,2024-02-06,The belated glow of the Holy Ghost,https://threadreaderapp.com/thread/1754867603724718509.html,https://twitter.com/actsofapostles_/status/1754867603724718509
0,5,5,Orson Hyde,1805-01-08,1839-06-27,1878-11-28,2024-02-03,2024-02-23,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Orson_Hyde.jpg/250px-Orson_Hyde.jpg,No Image,2024-02-07,A donation of funds to the Kirtland Temple,https://threadreaderapp.com/thread/1755257703201653215.html,https://twitter.com/actsofapostles_/status/1755257703201653215
0,5,5,Orson Hyde,1805-01-08,1839-06-27,1878-11-28,2024-02-03,2024-02-23,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Orson_Hyde.jpg/250px-Orson_Hyde.jpg,No Image,2024-02-09,A vision of an angel recording an ordinance,https://threadreaderapp.com/thread/1755985845474238647.html,https://twitter.com/actsofapostles_/status/1755985845474238647
